Key,Tags
7.4.4,"Thyristor, Schaltsymbol, Zeichnung"
7.4.5,"Thyristor, Schutzmaßnahmen, Stromüberlastung, Überspannung"
7.4.6,"IGBT, Vorteile, Feldeffekttransistor, Bipolartransistor"
7.4.7,"IGBT, Rückwärtsrichtung, Freilaufdiode, Sperrfähigkeit"
7.4.8,"Stromrichter, Gleichrichter, Wechselrichter, Umrichter"
7.4.9,"M3U, Dreipuls-Mittelpunktschaltung, Schaltung, Skizze, Gleichrichter"
7.4.10,"M3U, Spannungsverlauf, Ausgangsspannung, Dreipuls, Gleichrichter"
7.4.11,"Gleichrichter, M3C, Gesteuerte Dreipuls-Mittelpunktschaltung, Schaltung, Skizze"
7.4.12,"M3C, Spannungsverlauf, Zündwinkel, Anwendung, Gelichrichter"
7.4.13,"B6U, Drehstrom-Brückenschaltung, Schaltung, Skizze, Gleichrichter"
7.4.14,"B6U, Drehstrom-Brückenschaltung, Spannungsverlauf, Gleichrichter"
7.4.15,"B6C, Gesteuerte Drehstrom-Brückenschaltung, Schaltung, Skizze, Gleichrichter"
7.4.16,"Gleichrichter, B6C, Spannungsverlauf, Zündzeitpunkt, versetzt"
7.4.17,"Gleichrichter, M1U, Einpulsgleichrichter, Schaltung, Skizze"
7.4.18,"M1U, Spannungsverlauf, Einpulsgleichrichter, Welligkeit, Gleichrichter"
7.4.19,"Gleichrichter, M2U, Zweipulsgleichrichter, Schaltung, Skizze"
7.4.20,"Gleichrichter, M2U, Spannungsverlauf, Zweipulsgleichrichter, Positive Halbwelle"
7.4.21,"Gleichrichter, B2U, Zweipol-Brückengleichrichter, Schaltung, Nachteil"
7.4.22,"Gelichrichter, B2U, Spannungsverlauf, Zweipol-Brückengleichrichter"
7.4.23,"B2H, Halbgesteuerte Brückenschaltung, Schaltung, Varianten, Thyristoren"
7.4.24,"B2H, Spannungsverlauf, Halbgesteuerte Brückenschaltung"
7.4.25,"B2C, Gesteuerte Brückenschaltung, Schaltung, Thyristoren, Diagonal"
7.4.26,"B2C, Spannungsverlauf, Gesteuerte Brückenschaltung, Nulldurchgang"
7.4.27,"Phasenanschnittsteuerung, Bauelemente, Antiparallele Thyristoren, Tirac"
7.4.28,"Phasenanschnittsteuerung, Nachteil, Harmonische Oberschwingungen, Netzbelastung, Blindleistung"
7.4.29,"Phasenanschnittsteuerung, Phasenwinkel, Blindleistung"
7.4.30,"Arithmetischer Mittelwert, E1U, Einpulssignalgleichrichter, Berechnung"
7.4.31,"Udi, U, Verhältnis, E1U, Berechnung"
7.4.32,"Welligkeit, E1U, Berechnung, DC, AC"
7.4.33,"Arithmetischer Mittelwert, B2U, Zweipulssignalgleichrichter, Berechnung"
7.4.34,"Udi, U, Verhältnis, B2U, Berechnung"
7.4.35,"Welligkeit, B2U, Berechnung, DC, AC"
7.4.36,"Arithmetischer Mittelwert, M3U, Dreipuls Mittelpunktschaltung, Berechnung"
7.4.37,"Stromrichter, Zweck, Umwandlung von Stromarten"
7.4.38,"Gleichrichter, Arten, Einweggleichrichter, Brückengleichrichter, Mittelpunktgleichrichter"
7.4.39,"Einweggleichrichter, Nachteil, Leistungsverlust, Brückengleichrichter"
7.5.1,"Schrittmotor, Funktionsweise, Stepper, Synchronmotor, Halbschrittverfahren"
7.5.2,"Schrittmotor, Bauformen, Reluktanzschrittmotor, Permanentschrittmotor, Hybridschrittmotor, Lavet-Schrittmotor"
7.5.3,"Schrittmotor, Ansteuerung, unipolar, bipolar, Spulenumschaltung"
7.5.4,"Universalmotor, Spannungsarten, Wechselspannung, Gleichspannung"
7.5.5,"Universalmotor, Leistungsbereich, Elektrowerkzeuge, Haushaltsgeräte, Gartengeräte"
7.5.6,"Servomotor, Anwendung, Positionierung, Industrieroboter"
7.5.7,"Servomotor, Anforderungen, Positionsgenauigkeit, Drehmoment, Drehzahlgenauigkeit, Überlastbarkeit"
7.5.8,"DC-Servomotoren, Vorteile, Nachteile, Dynamik, Wartungsaufwand"
7.5.9,"Linearmotor, Aufbau, Ständer, Läufer, lineare Bewegung"
7.5.10,"Linearmotor, Anzugskraft, Nennleistung, Wanderfeldgeschwindigkeit"
7.5.11,"Linearmotor, Arten, Kurzstatormotor, Langstatormotor"
7.5.12,"Linearmotor, Anwendung, Förderanlagen, Werkzeugmaschinen, Stapelgeräte"
7.5.13,"Linearmotor, Vorteile, Verkehrstechnik, Zugkraft, Kühlung"
7.5.14,"Spaltpolmotor, Anwendung, Förderband, Ventilatoren, Aquariumpumpe"
7.5.15,"Spaltpolmotor, Aufbau, Skizze"
7.5.16,"Schrittmotor, Antrieb, Ansteuergerät, Programmeinheit, Leistungsstufe"
7.5.17,"Stromwendermaschinen, Arten, Drehstrom-Stromwendermotor, Bahnmotor"
7.5.18,"Universalmotor, Drehzahländerung, Klemmenspannung, Widerstände, Erregerfeld"
7.6.1,"Kabelverbindungen, Ladestation, Auto, Steckverbindungen, fest, gesteckt"
7.6.2,"Lademodi, E-Ladestation, Mode 1, Mode 2, Mode 3, Mode 4, Gleichstrom, Wechselstrom, Kommunikation"
7.6.3,"Steckertypen, Europa, Typ2, CCS, CHAdeMO, Ladeleistung, E-Autos"
7.6.4,"Rekuperieren, Elektrofahrzeug, Bremsen, Energie zurückgewinnen, Generator"
7.6.5,"Rekuperieren, Bremsvorgang, Leistung, kinetische Energie, Energieumwandlung, Berechnung"
7.6.6,"Akkumulator, Lithium-Ionen-Akku, Energiespeicherung, E-Autos, hohe Energiedichte"
7.6.7,"Motortypen, Elektroautos, Permanentmagneterregter-Synchronmotor, Asynchronmotor, Gleichstrommotor, Reluktanzmotor"
7.6.8,"Emissionen, well-to-wheel, tank-to-wheel, well-to-tank"
7.6.9,"Emissionen, well-to-wheel, Wirkungskette, Antriebsenergie, kinetische Energie"
7.6.10,"Emissionen, tank-to-wheel, Wirkungskette, aufgenommene Energie, kinetische Energie"
7.6.11,"Emissionen, well-to-tank, Wirkungskette, Energiebereitstellung"
7.6.12,"Emissionen, Strommix, ENTSO-E-MIX, Ö-Strommix, Emissionswerte"
7.6.13,"Ladestationen, E-Autos, Inlets, Stromarten, Ladeleistung, Ladezeiten"
7.6.14,"Verbrauch, Elektroauto, Einheit, kWh/100 km"
7.6.15,"Elektroauto, Arten, BEV, REEV, PHEV, HEV, FCEV, Batterie-Elektrofahrzeug, Hybrid, Brennstoffzelle"
7.6.16,"erstes Elektrofahrzeug, 1881, Gustave Trouvé, Dreirad, Elektromotor, Batterie, Prototyp"
7.6.17,"Elektrofahrzeuge, Elektroautos, Elektroboot, Elektroschiff, Elektromotorroller, Elektromotorrad, Batteriebus, Elektrolastkraftwagen, Elektrofahrrad"
7.6.18,"Elektromobilität, Wirtschaft, Arbeitsmarkt, Automobilindustrie, Arbeitsplätze, Elektroantrieb, Verbrennungsmotor"
7.6.19,"Elektromobilität, Definition, Elektromotor, Stromnetz, Hybridfahrzeuge, aufladbar"
7.6.20,"Hybrid, Plug-in-Hybrid, Unterschied, Lademöglichkeit, Batterie, rein elektrisch, Verbrennungsmotor"
7.6.21,"Elektromobilität, Vorteile, emissionsfrei, Fahrerlebnis, leise, günstiger Betrieb, Wartungskosten"
7.6.22,"Elektromobilität, Nachteile, graue Energie, seltene Erden, Strommix, Reichweiten"
7.6.23,"Elektroautos, Beginn, 1881, internationale Strommesse, Paris, Batterien, Tankstellennetz"
7.6.24,"Elektromobilität, Ausbreitung, China, Elektrofahrzeuge, Elektrobusse"
7.6.25,"Elektroautos, Verkaufszahlen, Steigerung, Jahre"
7.6.26,"Elektroautos, Bestseller, 2020, Tesla Model 3, Renault Zoe, Hyundai Kona EV"
7.6.27,"Wasserstoff, Treibstoff, Vorteile, Nachteile, emissionsfrei, Kältebeständigkeit, Tankstellen, Kosten, fossile Energien"
7.6.28,"Stromkosten, VW e-Golf, Energiebedarf, Kilowattstunde, Berechnung, Kosten pro 100 km"
7.6.29,"Stromtankstelle, Elektrofahrzeuge, Ladestationen, Zapfsäulen, Abrechnung"
7.6.30,"Österreich, Stromnetz, erneuerbare Energien, Netzebenen, Übertragungsspannung, Regelenergie, Windkraft, Solarenergie"
7.6.31,"Ladestation, Sicherheitsziele, Kennzeichnung, Beleuchtung, Ladeplatzgröße, Rammschutz, Überspannungsschutz"
7.6.32,"Li-Ion-Akku, Ladeprinzip, kritische Parameter, Entladeschlussspannung, Ladeschlussspannung, Temperaturen"
7.6.33,"Lademodi, Lade Mode 1, Lade Mode 2, Lade Mode 3, Lade Mode 4, Vor- und Nachteile, Ladeleistung, Kommunikation, Lastmanagement"
7.6.34,"Stromtankstelle, Anforderungen, Planung, Leistung, Ladepunkte, Abrechnung, Parkplatz-Stehzeit"
7.6.35,"Stromtankstelle, Schutzsystem, Fehlerstromschutzschalter, FI, EV, Schutzsystem"
7.6.36,"Stromtankstelle, Prüfintervalle, Überprüfung, Ladestation, mechanische Beanspruchung, elektrische Beanspruchung"
7.6.37,"induktives Laden, Induktionsgesetz, Magnetfeld, Spule, Strom, Endgerät"
7.6.38,"induktive Ladestation, Vor- und Nachteile, Ladekabel, Stecker, magnetische Kopplung, Ladeleistung"
7.6.39,"induktive Ladestation, Aufbau, Prinzip, Spule, Magnetfeld, Strom"
8.1.1,"logische Funktionen, boolesche Algebra, Zuordnung, Eingang, Ausgang, binäre Werte, mathematische Funktion"
8.1.2,"Identität, Wahrheitstabelle, Eingang, Ausgang, logische Funktion"
8.1.3,"Identität, Schaltbild, direkte Verbindung, logische Funktion"
8.1.4,"Identität, Funktionsgleichung, Abbildung, Eingang, Ausgang"
8.1.5,"Negation, NOT-Verknüpfung, Wahrheitstabelle, logische Funktion"
8.1.6,"Negation, Schaltbild, Eingang, Ausgang, logische Funktion"
8.1.7,"Negation, Schaltbild, NOT-Verknüpfung, logische Funktion"
8.1.8,"Identität, Funktionsgleichung, Abbildung, Eingang, Ausgang"
8.1.9,"Disjunktion, Definition, OR-Verknüpfung, Digitaltechnik"
8.1.10,"Disjunktion, Funktion, OR-Verknüpfung, Eingangssignal, Ausgangssignal"
8.1.11,"Disjunktion, Wahrheitstabelle, OR-Verknüpfung, Eingang, Ausgang"
8.1.12,"Disjunktion, Darstellung, OR-Verknüpfung, Symbol, Aussagenlogik"
8.1.13,"Disjunktion, Schaltbild, OR-Verknüpfung, logische Funktion"
8.1.14,"Konjunktion, Definition, AND-Verknüpfung, Digitaltechnik"
8.1.15,"Konjunktion, Funktion, AND-Verknüpfung, Eingangssignal, Ausgangssignal"
8.1.16,"Konjunktion, Wahrheitstabelle, AND-Verknüpfung, Eingang, Ausgang"
8.1.17,"Konjunktion, Schaltbild, AND-Verknüpfung, logische Funktion"
8.1.18,"Konjunktion, Darstellung, AND-Verknüpfung, Symbol, Aussagenlogik"
8.1.19,"Antivalenz, XOR-Verknüpfung, Definition, Digitaltechnik"
8.1.20,"Antivalenz, XOR-Verknüpfung, Funktion, Eingangssignal, Ausgangssignal"
8.1.21,"Antivalenz, XOR-Verknüpfung, Wahrheitstabelle, Eingang, Ausgang"
8.1.22,"boolesche Algebra, Rechenregeln, Kommutativgesetz, Assoziativgesetz, Distributivgesetz, Identitätsgesetz, Absorptionsgesetz, De Morgan-Regeln"
8.1.23,"Kommutativgesetz, boolesche Algebra, Definition, Reihenfolge, Verknüpfungen"
8.1.24,"Assoziativgesetz, boolesche Algebra, Definition, Klammerregel, Verknüpfungen"
8.1.25,"Distributivgesetz, boolesche Algebra, Definition, Verknüpfungen, Aufteilung"
8.1.26,"Identitätsgesetz, boolesche Algebra, Definition, AND-Verknüpfung, OR-Verknüpfung"
8.1.27,"Absorptionsgesetz, boolesche Algebra, Definition, Verknüpfungen, Vereinfachung"
8.1.28,"De Morgan-Regeln, boolesche Algebra, Definition, Negation, Verknüpfungen"
8.1.29,"kanonische disjunktive Normalform, KDNF, boolesche Algebra, Definition, Disjunktion, Konjunktion"
8.1.30,"KDNF, Bildung, Wahrheitstabelle, Konjunktionen, Disjunktionen"
8.1.31,"KDNF, Vereinfachung, boolesche Algebra, Gesetze, Absorptionsgesetz"
8.1.32,"KDNF, Vorteile, Darstellung, Schaltkreise, Bauteile, Minimierung"
8.1.33,"Negation, NOT-Verknüpfung, Definition, Funktion, Digitaltechnik"
8.1.34,"Negation, Darstellung, NOT-Verknüpfung, boolesche Algebra, Symbol"
8.2.1,"Schaltfunktion, Vereinfachen, Digitaltechnik"
8.2.2,"Schaltfunktion, Vereinfachen, Digitaltechnik"
8.2.3,"Schaltfunktion, Vereinfachen, Digitaltechnik"
8.2.4,"Schaltfunktion, Vereinfachen, Digitaltechnik"
8.2.5,"Schaltfunktion, Vereinfachen, Digitaltechnik"
8.2.6,"Schaltfunktion, Vereinfachen, Digitaltechnik"
8.2.7,"Schaltfunktion, Vereinfachen, Digitaltechnik"
8.2.8,"Schaltfunktion, Vereinfachen, Digitaltechnik"
8.2.9,"Schaltfunktion, Vereinfachen, Digitaltechnik"
8.2.10,"Schaltfunktion, Vereinfachen, Digitaltechnik"
8.2.11,"Schaltfunktion, Vereinfachen, Digitaltechnik"
8.2.12,"Schaltfunktion, Vereinfachen, Digitaltechnik"
8.2.13,"Schaltfunktion, Vereinfachen, Digitaltechnik"
8.2.14,"Schaltfunktion, Vereinfachen, Digitaltechnik"
8.2.15,"Schaltfunktion, Vereinfachen, Digitaltechnik"
8.2.16,"Schaltfunktion, Vereinfachen, Digitaltechnik"
8.2.17,"Schaltfunktion, Vereinfachen, Digitaltechnik"
8.2.18,"Schaltfunktion, Vereinfachen, Digitaltechnik"
8.2.19,"Schaltfunktion, Vereinfachen, Digitaltechnik"
8.2.20,"Schaltfunktion, Vereinfachen, Digitaltechnik"
8.3.1,"SPS, Funktionsbereiche, Dateneingabe, Datenverarbeitung, Datenausgabe"
8.3.2,"SPS, Programmierung, Programmiersprachen, KOP, FUP, AWL, ST"
8.3.3,"SPS, Hardware, CPU, Ein-/Ausgangsmodule, Speicher, Busverbindung"
8.3.4,"SPS, Zykluszeit, Steuerung, Reaktionszeit, Systemeffizienz"
8.3.5,"SPS, Eingabegeräte, Prozessvariablen, Sensoren, Taster, Schalter"
8.3.6,"SPS, Eingabegeräte, Beispiele, Sensoren, Taster, Schalter"
8.3.7,"SPS, Ausgabegeräte, Aktoren, Motoren, Signale"
8.3.8,"SPS, Kontaktplan, Programmiersprache, Stromlaufplan"
8.3.9,"Signalübertragung, Analogtechnik, Digitaltechnik, Automatisierung, Vergleich"
8.3.10,"SPS, Kontaktarten, schließender Kontakt, öffnender Kontakt, Flanken, Kontaktplan"
8.3.11,"SPS, Kontaktplan, schließender Kontakt, Schaltsymbol, Verhalten"
8.3.12,"SPS, Kontaktplan, öffnender Kontakt, Schaltsymbol, Verhalten"
8.3.13,"SPS, Kontaktplan, positive Flanke, Schaltsymbol, Verhalten"
8.3.14,"SPS, Kontaktplan, negative Flanke, Schaltsymbol, Verhalten"
8.3.16,"SPS, Kontaktplan, Spulen, interne Variablen, digitale Ausgänge"
8.3.17,"Spule, negierte Spule, bedingtes Setzen, bedingtes Rücksetzen, positiver Flankenausgang, negativer Flankenausgang, Ausgang bei beiden Flanken"
8.3.18,"intuitiv, leicht verständlich, Stromlaufplan-Erfahrung, klare Darstellung, einfache Fehlersuche"
8.3.19,"Unübersichtlichkeit, komplexe Projekte, funktionelle Änderungen, umfangreiche Anpassungen"
8.3.20,"Kontakte, logische Verknüpfungen, Eingangssignale, Steuerungsaufgaben, Spulen, interne Variablen"
8.3.21,"UND-Verknüpfung, ODER-Verknüpfung, häufige Verknüpfungen"
8.3.22,"Serienschaltung, Stromlinie, hintereinandergeschaltet, logische UND-Verknüpfung"
8.3.23,"Parallelschaltung, Stromlinie, nebeneinanderliegend, logische ODER-Verknüpfung"
8.3.24,"Funktionsplan, logische Funktionen, grafische Darstellung, Prozesssteuerung, SPS-Programmierung"
8.3.25,"Eingangsvariablen, Ausgangsvariablen, interne Logik, Funktionsablauf, Datenverarbeitung"
8.3.26,"grafische Symbole, logische Operationen, Vergleiche, Berechnungen, zeitgesteuerte Abläufe"
8.3.27,"modular, strukturiert, Wartung, Erweiterung, Funktionsabläufe"
8.3.28,"komplexe Zusammenhänge, schwer verständlich, Anfänger, überdimensioniert, kleine Steuerungen"
8.3.29,"wiederkehrende Funktionen, standardisierte Funktionen, Berechnungen, Zeitsteuerungen, Logikoperationen"
8.3.30,"Signale, Funktionsblöcke, Verbindungen, Direktverbindung, Speicherbaustein, Signalübertragung"
8.3.31,"Flexibilität, Funktionstrennung, Änderungen, Erweiterungen, Programmcode, Anpassungsfähigkeit"
8.3.32,"Strukturierung, Lesbarkeit, Wartbarkeit, Gruppierung, Benennung, Kommentierung, Übersichtlichkeit"
8.3.33,"mathematische Funktionsbausteine, Addition, Subtraktion, Multiplikation, Division, Regelungstechnik, Ableitungen, Integrationen"
8.3.34,"Vergleichsbausteine, Eingangswerte, Bedingungen, Grenzwerte, Aktionen, Schwellenwertüberwachung"
8.3.35,"Zeitbausteine, zeitabhängige Abläufe, Timer, Verzögerungen, Intervalle, zeitkritische Prozesse"
8.3.36,"Zählbausteine, Ereigniszähler, Produktionszyklen, Teilezählung, Fertigungslinie, Steuerung"
8.3.37,"Speicherbausteine, Zustände, Datenspeicherung, Informationsaustausch, Programmspeicherung"
8.3.38,"Fehlererkennungsbausteine, Fehleridentifikation, Prozessüberwachung, Alarme, alternative Abläufe, Fehlerbehandlung"
8.4.1,"Analogeingang, 4-20 mA, Skalierung, Prozentwert, Geradengleichung, Signalumwandlung"
8.4.2,"PWM, Frequenz, Periodendauer, Tastverhältnis, high-Zeit, low-Zeit"
8.4.3,"PWM, Frequenz, Periodendauer, high-Zeit, Tastverhältnisberechnung"
8.4.4,"PWM, Spannungssignal, Mittelwert, high-Zeit, low-Zeit, Berechnung"
8.4.5,"PWM, Periodendauer, low-Zeit, Mittelwert, Spannungssignal, Berechnungsschritte"
8.4.6,"Motorsteuerung, Potentiometer, Analogwert, Frequenzsteuerung, Geradengleichung"
8.4.7,"Temperatursensor, 4-20 mA, Temperaturbereich, Stromstärke, Geradengleichung, Temperaturberechnung"
8.4.8,"Zeitsteuerung, Zykluszeit, Aktivzeit, Pumpe, Gesamtzeit, Berechnung"
8.4.9,"Prozessdauer, Werkstückproduktion, Zykluszeit, Gesamtzeit, Zeitumrechnung, Fertigungsplanung"
8.4.10,"Wartungsintervall, Produktionszyklus, Teileanzahl, Gesamtzeit, Zeitumrechnung, Wartung"
8.4.11,"Not-Aus, Verzögerungszeit, Steuerungssystem, Reaktionszeit, Sicherheitsanforderung"
8.4.12,"Heizungssteuerung, Raumvolumen, Leistung, Abkühlrate, Energiebedarf, Einschaltzeit"
8.5.1,"Analoges Signal, Übertragungsglied, Amplitudengang, Frequenzgang, elektrische Schaltungen, Antriebe"
8.5.2,"Störungen, elektromagnetisch, abgeschirmte Kabel, Erdung, Filter, Schutzmaßnahmen"
8.5.3,"P-Glied, Regelkreis, Proportionalität, Regelabweichung, Stabilisierung, schnelle Reaktion"
8.5.4,"I-Glied, Regelkreis, Integration, langfristige Genauigkeit, Regelabweichung, eingeschwungener Zustand"
8.5.5,"D-Glied, Regelkreis, Änderungsrate, Überschwingen, Stabilität, Regelabweichung"
8.5.6,"P-Glied, Übertragungsfunktion, Proportionalitätsfaktor, Regelungstechnik"
8.5.7,"I-Glied, Übertragungsfunktion, Integration, Integrierbeiwert, Regelungstechnik"
8.5.8,"D-Glied, Übertragungsfunktion, Differenzierung, Differenzierbeiwert, Regelungstechnik"
8.5.9,"PT1-Glied, Übertragungsfunktion, Stationärverstärkung, Zeitkonstante, Regelungstechnik"
8.5.10,"DT1-Glied, Übertragungsfunktion, Stationärverstärkung, Zeitkonstante, Regelungstechnik"
8.5.11,"PI-Glied, Übertragungsfunktion, Stationärverstärkung, Wiederholzeit, Nachstellzeit, Regelungstechnik"
8.5.12,"PI-Glied, Nachstellzeit, Wiederholzeit, Zeitkonstanten, Regelungstechnik"
8.5.13,"PD-Glied, Übertragungsfunktion, Stationärverstärkung, Differenzierzeit, Regelungstechnik"
8.5.14,"PDT1-Glied, Übertragungsfunktion, Stationärverstärkung, Zeitkonstante, Regelungstechnik"
8.5.15,"IT-Glied, Übertragungsfunktion, Integrierzeit, Zeitkonstante, Regelungstechnik"
8.5.16,"Tt-Glied, Übertragungsfunktion, Totzeit, Regelungstechnik"
8.6.1,"Steuern, Regeln, Regelabweichung, Überwachung, Automatisierung, Regelkreise"
8.6.2,"teuerungssystem, Ebenen, Bedienungseinrichtung, Automatisierungsgeräte, Stellglieder, Messeinrichtung, Prozessteil"
8.6.3,"Regelkreis, Regelstrecke, Regler, Soll-Ist-Vergleich, Rückkopplung, Störgrößen"
8.6.5,"Regelgröße, Standardregelkreis, physikalische Größe, Zustandsüberwachung, Regelungstechnik"
8.6.6,"Führungsgröße, Standardregelkreis, Sollwert, Referenzwert, Regelungstechnik"
8.6.7,"Regeldifferenz, Standardregelkreis, Abweichung, Soll-Ist-Vergleich, Regleranalyse"
8.6.8,"Stellgröße, Standardregelkreis, Reglerausgang, Regelstrecke, Systemsteuerung"
8.6.9,"Störgröße, Standardregelkreis, externe Einflüsse, Störungen, Regelkreisdynamik"
8.6.10,"Laplace-Transformation, mathematische Ausdrücke, Regelungstechnik, Zeitbereich, Frequenzbereich"
8.6.11,"Laplace-Transformation, mathematische Ausdrücke, Regelungstechnik, Zeitbereich, Frequenzbereich"
8.6.12,"Laplace-Transformation, mathematische Ausdrücke, Regelungstechnik, Zeitbereich, Frequenzbereich"
8.6.13,"Laplace-Transformation, mathematische Ausdrücke, Regelungstechnik, Zeitbereich, Frequenzbereich"
8.6.14,"Laplace-Transformation, mathematische Ausdrücke, Regelungstechnik, Zeitbereich, Frequenzbereich"
8.6.15,"Laplace-Transformation, mathematische Ausdrücke, Regelungstechnik, Zeitbereich, Frequenzbereich"
8.6.16,"Laplace-Transformation, mathematische Ausdrücke, Regelungstechnik, Zeitbereich, Frequenzbereich"
8.6.17,"Laplace-Transformation, mathematische Ausdrücke, Regelungstechnik, Zeitbereich, Frequenzbereich"
8.6.18,"Laplace-Transformation, mathematische Ausdrücke, Regelungstechnik, Zeitbereich, Frequenzbereich"
8.6.19,"Laplace-Transformation, mathematische Ausdrücke, Regelungstechnik, Zeitbereich, Frequenzbereich"
8.6.20,"Laplace-Transformation, mathematische Ausdrücke, Regelungstechnik, Zeitbereich, Frequenzbereich"
8.6.21,"Laplace-Transformation, mathematische Ausdrücke, Regelungstechnik, Zeitbereich, Frequenzbereich"
8.6.22,"P-Regler, Eigenschaften, proportional, Regelabweichung, einfach, Anregeln"
8.6.23,"P-Regler, Anwendung, Heizungsregler, Geschwindigkeitsregelung, Turbinenregelung"
8.7.1,"Zweipunktregler, Übertragungswert, Temperaturregelung, Schaltpunkt, Schwankungsbreite, Periodendauer, Regelbarkeit, Systemanalyse"
